,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2019-10-31 01:33:43+00:00,1189717051088293889,"So, can someone who is better at math than me please explain this anomaly?For full FY 2019, $AAPL generated $260B in sales w/ $55B in income, compared to $266B in sales and $60B in income for FY 2018Both Revenue &amp; Earnings are down yoy and stock is surging? 🤔#MathIsHard https://t.co/5gCBhNBq89",73,140840,365,MarkYusko
1,2019-10-31 00:19:28+00:00,1189698363341639680,Apple now has $205.9 billion in cash on hand. Apple can buy:All 32 NFL Teams 🏈All 30 NBA Teams 🏀All 30 MLB Teams ⚾️...and still have $4 billion left. $AAPL 🍏💵,206,943420,429,ValaAfshar
2,2019-10-30 23:18:48+00:00,1189683099145142272,With $205 bil in cash earning nothing. Its CRAZY Tim Cook cant find something to move the needle. How about buying a gaming company like activision. Or Tesla the most exciting company in the market. Even Sonos. Crazy $205 bil in cash. $AAPL $Tsla $ATVI $sono,24,274911,245,GerberKawasaki
3,2019-10-30 21:47:32+00:00,1189660131799293957,"Apple has bought back $283 billion in stock over the past 6 years, which is greater than the market cap of 487 companies in the S&amp;P 500.$AAPL",83,492316,248,charliebilello
4,2019-10-30 21:38:22+00:00,1189657825003425792,"Revenue Growth, year-over-year (%)...$NFLX: +31.0%$FB: +28.6%$AMZN: +23.7%$GOOGL: +20.0%$MSFT: +13.7%S&amp;P 500: +3.4% (slowest since Q3 2016)$AAPL: +1.7% https://t.co/5p6s5Nu59p",68,492316,169,charliebilello
5,2019-10-30 21:19:51+00:00,1189653163080638464,"Apple has bought back 2 billion shares over the past 6 years, bringing shares outstanding down to their lowest level since 1999. Trend set to continue for some time. $AAPL https://t.co/bCgCGKirHk",94,492316,232,charliebilello
6,2019-10-30 20:37:29+00:00,1189642500291616780,$AAPL's guidance for this coming holiday quarter is $85.5 billion to $89.5 billion.Apple's current record is $88.3 billion in 2018:- 2015: $74.6 billion- 2016: $75.9 billion- 2017: $78.4 billion- 2018: $88.3 billion- 2019: $84.3 billion,67,1128379,411,MacRumors
7,2019-10-30 20:30:07+00:00,1189640648690929664,EARNINGS: Apple Q4 EPS $3.03 vs. $2.84 Est.; Q4 Revs. $64B vs. $62.99B Est. • $AAPL https://t.co/fADmX3EM0y https://t.co/z6Qnq8xhRv,103,775388,174,CNBCnow
8,2019-10-29 21:12:10+00:00,1189288843939328000,"“You have to be run by IDEAS, not hierarchy. The best ideas have to win! Otherwise, good people don’t stay.” 💯What a gem here from @ValaAfshar.@waltmossberg @karaswisher $AAPL https://t.co/lFDQ8vFrTX",275,392498,765,carlquintanilla
9,2019-10-28 20:52:17+00:00,1188921450939539458,So fun to be included in the power #stockmarket chat with @stephenmoore &amp; @cvpayne S&amp;P500 HIT A RECORD high today on positive #China #trade comments from @realdonaldtrump &amp; monster week for #earnings #federalreserve &amp; outlook on US #economy #foxnews $spy $dji $ndq $goog $ba $aapl https://t.co/zV1gZV8GuY,41,52300,310,SusanLiTV
10,2019-10-27 23:09:17+00:00,1188593537908125696,"$AAPL, turn to the beginning of chapter three... https://t.co/26Bulcla3S",32,36679,196,AnthonyMaceroni
11,2019-10-26 13:51:22+00:00,1188090749499379713,#earnings https://t.co/lObOE0dgsr $AAPL $AMD $FB $T $SHOP $HEXO $BYND $SPOT $GOOGL $MA $BABA $WBA $GE $SBUX $TWLO $MRK $GRUB $ABBV $ON $PFE $ENPH $QSR $GM $MO $AWI $L $TEX $AMG $BMY $XOM $CHKP $AKAM $CTB $PINS $EXAS $EPD $KHC $ELY $AMGN $CI $X $GLW $LYFT $MCY $DO $AYX $YUM https://t.co/8fHWISJNDq,351,391859,578,eWhispers
12,2019-10-22 14:04:05+00:00,1186644398177738753,If you bought $AAPL on January 3 you would have a 70% return.,33,72126,186,asymco
13,2019-10-21 19:45:52+00:00,1186368020609978370,$AAPL +69% from the lows https://t.co/ImZOivMJZc,19,308521,206,RampCapitalLLC
14,2019-10-21 12:37:18+00:00,1186260170546044929,"Confirmed: iPhone XRs, assembled in India for the first time, now available. By @newley $AAPL https://t.co/3WgL8bp2Xp",161,487409,606,SJosephBurns
15,2019-10-20 13:38:35+00:00,1185913201172631552,$AAPL is a sell here https://t.co/GhHiCztr9c,32,97786,190,TommyThornton
16,2019-10-10 15:24:53+00:00,1182316077084286976,"Apple is up over 56,000% since its IPO in 1980, an annualized return of 17.7%. New all-time high today. $AAPL https://t.co/dWzQCRtudr",85,492316,191,charliebilello
