,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2019-03-25 18:43:24+00:00,1110250847940702208,"Oprah: “A billion pockets, y’all.”Wall St: $AAPL -1.64%",23,72126,124,asymco
1,2019-03-25 18:12:50+00:00,1110243157541703680,def feel innovation stagnation pretty strongly when $GOOG 's big thing is a sort of lame attempt to take on twitch with tech that will have scaling issues and $AAPL is taking on netflix and adding in a physical card instead of doubling down on the future of cardless,9,68609,171,rivatez
2,2019-03-21 03:29:30+00:00,1108571307644461057,% Above 52-week Low...$FB: +34%$AAPL: +33%$AMZN: +38%$NFLX: +62%$GOOGL: +25%$MSFT: +35%$QQQ: +25%% Below All-Time High...$FB: -24%$AAPL: -19%$AMZN: -12%$NFLX: -11%$GOOGL: -5%$MSFT: -1%$QQQ: -4%,113,492316,314,charliebilello
3,2019-03-16 14:04:16+00:00,1106919112486383616,"My story on the $AAPL watch study.  “At least it is not an epidemic of false alarms,” says @EricTopol. This is promising for the future, but it doesn't answer a lot of the burning questions.https://t.co/KwFCrRsVU4  #ACC19",89,110880,150,matthewherper
4,2019-03-11 14:53:43+00:00,1105119615645085699,Tim $AAPL +3%,21,308521,283,RampCapitalLLC
5,2019-03-09 14:42:23+00:00,1104391988776824832,How can @tim_cook with all this cash miss what’s happening across the bay. The Apple HQ is emblematic of everything wrong with Apple.  While across the Bay. Amazing things are happening in a beautiful array of robots and humans producing a revolutionary EV. $tsla $aapl,11,274911,141,GerberKawasaki
6,2019-03-09 14:40:22+00:00,1104391481438031876,I asked if @tim_cook has ever seen this factory. He’s up the street.  They said no. I was shocked. The fact Apple has not gotten IOS involved with the Tesla screen will be the biggest mistake in his career.  Their car project is doomed. $aapl $tsla #apple,26,274911,248,GerberKawasaki
7,2019-03-07 04:29:09+00:00,1103512887966994434,I wonder how $AAPL will react tomorrow after this. Listen closely. https://t.co/opZERpY7tn,19,308521,206,RampCapitalLLC
8,2019-03-03 21:58:30+00:00,1102327414716157952,"$AAPL ... continues to coil very nicely here last few days. This one looks about ready to go at this point, next week perhaps! https://t.co/1cWpm0LZIO",51,377076,296,traderstewie
