,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2021-09-06 22:42:44+00:00,1435010604809457666,"Some people think $ROkU will not take over the world. They are right. Roku will only get a certain percentage, probably somewhere in the teens worldwide. $AAPL has a worldwide market share of 14.1% and it's by far the biggest company in the world.",10,83374,205,FromValue
1,2021-09-06 16:45:00+00:00,1434920579400933376,$AAPL planning to announce new Apple Watch alongside iPhone 13 despite production delays,32,293971,305,MarketRebels
2,2021-09-05 14:01:19+00:00,1434517000731054090,"For the last 10 years:$TSLA : +15,799%$NVDA : +7,597%$ADBE : +2,660%$NFLX : +1,840%$AMZN : +1,556%$MSFT : +1,350%$AAPL : +1,245%",99,191009,920,vincent13031925
3,2021-09-05 03:31:36+00:00,1434358526730723332,Buy what you know &amp; get rich slow.$AAPL$AMZN$NFLX $CMG$TSLA$NKE$COST$SQ$PYPL$GOOG$FB,65,57418,728,BahamaBen9
4,2021-09-04 20:46:44+00:00,1434256639624949761,FREE #Options Ideas 🤯$AAPL  Calls &gt;154.60 | Puts &lt;153.14Type: Very Rare Double IB (Daily)P/C Ratio: 0.47$AMC   Calls &gt;44.64 | Puts &lt;42.53Type: Inside Power (Daily + Weekly)P/C Ratio: 0.53Thanks @unusual_whales for the flow❤️if you guys like the setups + flow! https://t.co/ek9zohImZY,37,100599,412,TradingWarz
5,2021-09-03 15:23:05+00:00,1433812803534692352,"$AMC  FTD's up 1088 % in latest data , this is a sign of heavy Naked Short Selling , $AMC's FTD's are 157 times that of $AAPL Apple, which is one of the biggest companies in the US Stock Market with a market cap 113 times that of $AMC such is the extent of manipulation , , #AMC",246,41109,1020,TOFIQFAZL
6,2021-09-03 14:06:21+00:00,1433793491516248064,BREAKING: $AAPL APPLE LEAKS FIRST PHOTOS OF NEW PRODUCTION MODEL EV CAR https://t.co/X9w3EZXXUa,44,11131,311,BearingtonTrade
7,2021-09-03 04:16:21+00:00,1433645010562453504,*APPLE PREPARING MASS PRODUCTION OF APPLE CAR BY 2024$AAPL,181,913296,965,Investingcom
8,2021-09-03 04:11:06+00:00,1433643691227418625,*APPLE REPORTEDLY IN TALKS WITH TOYOTA REGARDING PRODUCTION OF APPLE CAR$AAPL https://t.co/jgRx7udR25,48,913296,242,Investingcom
9,2021-09-03 00:52:15+00:00,1433593648222965762,🍋Lotto Friday Ideas🍋$AAPL 155c &gt; 153.82 / 152.5p &lt; 153.32$CHWY 82c &gt; 81.37 / 78p &lt; 78.5$NFLX 595c &gt; 591 / 580p &lt; 581.75$NIO 41.5c &gt; 41.02 / 40p &lt; 40.15$TSLA 745c &gt; 742 / 725p &lt; 728.32Let's have a great Friday. https://t.co/8E9RX9uXwl,40,42034,279,ItsSqueezy
10,2021-09-02 21:47:06+00:00,1433547054383501320,"Total Returns over the last 10 Years...Bitcoin $BTC: +572,917%Tesla $TSLA: +15,158%NVIDIA $NVDA: +7,242%Netflix $NFLX: +1,666%Amazon $AMZN: +1,529%Microsoft $MSFT: +1,328%Apple $AAPL: +1,215%Google $GOOGL: +975%S&amp;P 500 $SPY: +356%Bonds $AGG: +35%Gold $GLD: -5%",1587,492316,6350,charliebilello
11,2021-09-02 20:51:11+00:00,1433532982615289861,$AAPL reportedly in talks with Toyota regarding production of Apple Car,110,293971,752,MarketRebels
12,2021-09-02 19:06:00+00:00,1433506511112790022,$AAPL preparing for mass production of an Apple Car by 2024,100,293971,670,MarketRebels
