,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2019-12-30 02:51:43+00:00,1211479950517256192,Best performing stocks in the S&amp;P 500 this year...1) $AMD: +150%2) $LRCX: +120%3) $KLAC: +104%4) $TGT: +102%5) $CMG: +94%6) $XRX: +93%7) $QRVO: +92%8) $AMAT: +90%9) $CPRT: +90%10) $LDOS: +89%11) $AAPL: +86%12) $SWKS: +86%13) $ARNC: +86%14) $TDG: +86%15) $ANSS: +81%,290,492316,948,charliebilello
1,2019-12-28 13:32:56+00:00,1210916543216963584,A look at #earnings for January 2020https://t.co/lObOE0dgsr $AMZN $AAPL $AMD $TSLA $NFLX $FB $MSFT $BABA $CMC $INFO $STZ $BBBY $TEUM $WBA $TWTR $JPM $SNAP $LW $BAC $BA $SHOP $MCD $UNH $APHA $FCEL $PYPL $INTC $GE $LEN $CLF $C $V $MA $BYND $DAL $SBUX $GS $ABBV $JNJ $DPZ $WFC https://t.co/8HlGi03s3G,307,391859,630,eWhispers
2,2019-12-25 16:18:09+00:00,1209870957642309632,Things people say: 1999:   You can never go wrong buying AOL2005:   You can never go wrong buying GE2019:    You can never go wrong buying Apple😉@TheDomino @OpenOutcrier @DiMartinoBooth $AAPL $AOL $GE @StockCats,65,20438,396,4Awesometweet
3,2019-12-22 13:05:37+00:00,1208735341030576131,"I think I’ll do a video Monday about my next stock that can go $50-$100 points in the next month.  So far, I did three this year.  $aapl &amp; $msft which worked great and $TSLA that was a beast.  I have a new calculated set up to share 👍😉😎(did anyone play the past 3 names?)",28,186008,374,RedDogT3
4,2019-12-22 11:41:49+00:00,1208714255320485890,"Why I am investing in $TSLA $AMZN $AAPL 1/ Disruptive businesses2/ Revolutionary products 3/ Many haters/🐻 at the early stage4/ Iconic &amp; visionary CEOs5/ leadership in their own fieldsWhen I am investing, I want to be part of the Co. &amp; holding for many years.",18,191009,253,vincent13031925
5,2019-12-19 14:25:00+00:00,1207668155142807553,Largest Market Cap Increases in 2019:$AAPL $497B$MSFT $398B$GOOG $214B$FB $204B$AMZN $147B$JPM $114B$V $112B$MA $103B$DIS $100B$PG $79BThe top 10 combine for nearly $2T in market cap increase.,118,308521,515,RampCapitalLLC
6,2019-12-18 17:12:42+00:00,1207347973434138624,This is the first time in 10yrs I’m considering selling my $AAPL position outright or cutting it in half. Last time it was this expensive it lost -50%. https://t.co/YWzzwIPWSC,31,13121,218,GS_CapSF
7,2019-12-17 21:12:08+00:00,1207045838851100672,"$AAPL is the #2 on $SPXUp 77.77% YTD with a PE near 24.  In 2000, we had companies with no sales driving insane valuations.  Today, we have companies w/ revenues but also with declining earnings that are ridiculously valued and maintain PEs via buybacks.  Arguably much worse.",26,31813,188,BradHuston
8,2019-12-17 11:32:35+00:00,1206899989127090176,$AAPL CHINA IPHONE SALE ESTIMATED TO BE DOWN 30% IN NOVEMBER: ROSENBLATT,45,619341,146,DeItaone
9,2019-12-15 23:02:40+00:00,1206348877877506049,Apple store packed in Santa Monica. No AirPods available. One person bought 30 today when the shipment came in. Very very difficult to get before the holiday. Apple has another huge hardware winner. $aapl,20,274911,193,GerberKawasaki
10,2019-12-12 11:23:40+00:00,1205085805913559041,"The ground seems to be shifting under the semiconductor industry. $AAPL, $GOOG, $FB, $TSLA, $AMZN are taking share from $INTC and $NVDA.",34,1502385,201,CathieDWood
11,2019-12-08 14:00:09+00:00,1203675635924848640,This is my current watchlist:$AAPL$ADBE$AGQ$AMZN$BRK.B$BYND $DIA$DIS$ETSY$FB$GLD$GOOGL$GS$KMX $IWB$IWM$MA$QQQ$SPY$VIXWhat am I missing?,64,487408,464,SJosephBurns
12,2019-12-06 15:35:01+00:00,1202974732259405825,"Apple shares crossed $269 today, a new all-time high $AAPL https://t.co/A6GPvLxWaF",56,1128379,338,MacRumors
