,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2021-05-17 23:33:21+00:00,1394435902370287616,Summary of Michael Burry's current portfolio:◻️ $TSLA puts = 40% ◻️ $TLT puts = 13% ◻️ $FB calls = 12%◻️ $GOOGL call = 12%◻️ Other = 23% ◻️ F**ks given = 0%,48,507114,533,TrungTPhan
1,2021-05-15 23:45:52+00:00,1393714279841419265,"Due to size and slower growth, mega-cap tech isn't my game anymore but those stocks do look quite undervalued. Some of the most dominant, cash rich companies appear to be on sale right now. $AMZN $BABA $FB $GOOGL",73,312544,1049,saxena_puru
2,2021-05-12 16:23:13+00:00,1392515717510180864,"$MSFT, $FB, $GOOGL and $AMZN are terrible businesses to own during inflation. Low margins, require tons of raw materials, no pricing power, etc...",54,35016,864,Biohazard3737
3,2021-05-10 14:16:33+00:00,1391759066456895493,"Since ""Blowout"" EarningsAmazon $AMZN -10%Facebook $FB -7%Apple $AAPL -6%Google $GOOGL -6%Microsoft $MSFT -5%via @BearTrapsReport",95,101216,606,Convertbond
4,2021-05-04 15:31:00+00:00,1389603476192174083,#tradingtips 10 Min EMA SystemDowntrend on Large Caps or Trend Reversal on Small CapsFollow 5-12 Downtrend or as long as 34-50 EMA cloud rejectsSee charts below#EMA Clouds$TSLA $NVDA $GOOGL $OCGN examples https://t.co/DzxF7f2rd4,95,300587,412,ripster47
5,2021-04-30 16:49:14+00:00,1388173612935352320,$ROKU $GOOGLHere's a prediction with edge.Roku and Google come to an agreement to keep YouTube TV on Roku.,7,158559,253,OphirGottlieb
6,2021-04-30 15:01:24+00:00,1388146475771727875,"Spent last 72 hours looking at European tech stocksHere’s my recommendation on what to buy: $FB, $AMZN, $AAPL, $MSFT, $GOOGL",52,507114,1170,TrungTPhan
7,2021-04-30 14:26:58+00:00,1388137809597267975,"After the busiest week of Q1 earnings, we take a look at which stocks outperformed revenue estimates the most.$NIO $SHOP $AAPL $FB $AMD $GOOGL $AMZN $PINS $MSFT $TSLA $TDOC https://t.co/PIr3WPJR7R",131,114277,597,Beth_Kindig
8,2021-04-30 12:11:18+00:00,1388103667677532160,*YOUTUBE TV IS REMOVED FROM ROKU: AXIOS$GOOGL $ROKU,32,619341,191,DeItaone
9,2021-04-29 20:29:38+00:00,1387866688289484802,"At $7.5 trillion, the combined market cap of Apple, Microsoft, Amazon, and Google is higher than the GDP of every country in the world with the exception of the US and China.$AAPL $MSFT $AMZN $GOOGLCharting via @ycharts https://t.co/HHhN6aJKL7",315,492316,836,charliebilello
