,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2020-06-06 15:05:03+00:00,1269284171978964993,"What most of the people don't understandFrom before:Apple $AAPL is only a PC makerAmazon $AMZN is only a bookstore Google $GOOG $GOOGL is only a search engine Netflix $NFLX is only a DVD rental companyAnd now,Tesla $TSLA is only an automaker",146,191010,770,vincent13031925
1,2020-05-27 18:28:22+00:00,1265711460820365313,#Google Goes #Blockchain? New Deal Opens A Door To #Crypto for $GOOGL: https://t.co/wlLpiL4y25,62,60159,157,CoryTV
2,2020-05-21 20:00:07+00:00,1263560223417143298,Big tech returns in 2008...$MSFT: -44%$AAPL: -57%$GOOGL: -56%$AMZN: -45%$QQQ: -42%YTD returns in 2020...$MSFT: +17%$AAPL: +9%$GOOGL: +5%$AMZN: +32%$QQQ: +8%,272,492316,1012,charliebilello
3,2020-05-19 01:37:10+00:00,1262557879627927555,1/ I believe one of the most undervalued assets on Wall Street is Alphabet's YouTube. Let's discuss. Long $GOOGL $GOOG,72,31114,437,Matt_Cochrane7
