,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2020-08-09 19:40:00+00:00,1292546187992670209,WATCH: Australia will become the first country to require Facebook and Google to pay for news content provided by its media companies under a royalty-style system that will become law this year https://t.co/4vDYluE6nO $FB $GOOGL https://t.co/uISgChWVb5,118,25640166,291,Reuters
1,2020-08-09 13:50:00+00:00,1292458107604525057,WATCH: Australia will become the first country to force U.S tech firms Facebook and Google to pay its national media outlets for news https://t.co/4vDYluE6nO $FB $GOOGL https://t.co/SyhvYAAc05,142,25640166,323,Reuters
2,2020-08-09 13:07:17+00:00,1292447359419346945,"""We don't invest in technology."" ~Buffett in 2004, when asked about not investing in $GOOG""Average Investor is going to lose his shirt."" ~Munger in 2004, when asked about not investing in $GOOGL""Google is company that has the widest moat I've ever seen."" ~Munger in 2009",50,10724,463,iramneek
3,2020-08-09 09:05:00+00:00,1292386385219870721,WATCH: Australia will force U.S. tech giants Facebook and Google to pay its media outlets for news content in a landmark move to protect independent journalism that will be watched around the world https://t.co/4vDYluVHfm $FB $GOOGL https://t.co/63FHVx7Yja,89,25640166,243,Reuters
4,2020-08-09 01:10:00+00:00,1292266847283421184,ICYMI: Australia will become the first country to require Facebook and Google to pay for news content provided by its media companies under a royalty-style system that will become law this year https://t.co/4vDYluE6nO $FB $GOOGL https://t.co/CaPkIYGckR,249,25640166,640,Reuters
5,2020-08-08 22:25:00+00:00,1292225323938000898,ICYMI: Australia will become the first country to force U.S tech firms Facebook and Google to pay its national media outlets for news https://t.co/4vDYluE6nO $FB $GOOGL https://t.co/VBKxH1nYfE,102,25640166,262,Reuters
6,2020-08-08 19:30:00+00:00,1292181284433924096,ICYMI: Australia will force U.S. tech giants Facebook and Google to pay its media outlets for news content in a landmark move to protect independent journalism that will be watched around the world https://t.co/4vDYluE6nO $FB $GOOGL https://t.co/7gTvRXeGZO,93,25640166,196,Reuters
7,2020-08-07 01:18:34+00:00,1291544229831794688,Here are the YOY revenue growth rates for Q2 '20 -$FB +11% $GOOGL (-)2%$PINS +4%$SNAP +17%$TTD (-)13%$TWTR (-)19%and....$ROKU (+)42%What can I say? Very impressive!Long $ROKU,27,312544,269,saxena_puru
8,2020-08-07 01:08:09+00:00,1291541609197129729,$TTD just released Q2 results and its YOY revenue *declined* - yet stock is ⬆️ after hours! Results from all online ad businesses ( $FB $GOOGL $PINS $SNAP $TWTR $ROKU ) show that $ROKU is the most resilient and its valuation isn't too shabby either. Long $ROKU,28,312544,426,saxena_puru
9,2020-08-06 21:54:20+00:00,1291492830226120708,"At $6.2 trillion, the combined market cap of Apple, Amazon, Microsoft and Google is now greater than the GDP of every country in the world with the exception of the US and China. $AAPL $AMZN $MSFT $GOOGLCharting via @ycharts https://t.co/MOVeNqn4YW",364,492316,725,charliebilello
10,2020-08-01 13:06:34+00:00,1289548075506077697,Big tech returns in 2008 recession...$MSFT: -44%$AAPL: -57%$GOOGL: -56%$AMZN: -45%$QQQ: -42%Big tech returns YTD in 2020 recession...$MSFT: +31%$AAPL: +45%$GOOGL: +11%$AMZN: +71%$QQQ: +26%Data via @ycharts,592,492316,1877,charliebilello
11,2020-07-31 14:50:00+00:00,1289211716346109955,Australia will become the first country to force U.S tech firms Facebook and Google to pay its national media outlets for news https://t.co/4vDYluVHfm $FB $GOOGL https://t.co/NXQRxX3EvL,73,25640166,199,Reuters
12,2020-07-31 10:50:00+00:00,1289151318398050304,Australia will force U.S. tech giants Facebook and Google to pay its media outlets for news content in a landmark move to protect independent journalism that will be watched around the world https://t.co/4vDYluE6nO $FB $GOOGL https://t.co/aK5gd9HmoP,103,25640166,239,Reuters
13,2020-07-30 22:11:41+00:00,1288960483308052480,$AMZN $AAPL $GOOGL $FB report Q2 earnings that crush expectations.The day after an anti-trust hearing...And...The same day the U.S reported:1) GDP -32.9% YoY2) 1.4M Jobless ClaimsOh the (sad) irony!,33,22880,187,HedgeyeComm
14,2020-07-30 20:51:02+00:00,1288940188157321219,"Clearly the -33% GDP makes total sense after seeing these earnings.  I just shorted a little $AAPL, $GOOGL, $AMZN, and $FB after hours.",34,97786,295,TommyThornton
15,2020-07-30 20:37:16+00:00,1288936721493774344,Some context for $AAPL's 4-for-1 stock split even as the likes of $AMZN and $GOOGL are happy to have their shares rise deep into 4-digit territory: Apple is a member of the price-weighted Dow 30. At $400 the shares are 33% higher than the next-highest priced stock.,32,97743,166,michaelsantoli
16,2020-07-30 20:18:59+00:00,1288932119486627841,EARNINGS: Alphabet Q2 EPS $10.13 vs. $8.21 Est.; Q2 Revs. $38.30B vs. $37.37B Est. • $GOOGL https://t.co/mugQxYHkTA https://t.co/by91QjToYw,153,775388,253,CNBCnow
17,2020-07-30 19:02:38+00:00,1288912905807724544,"That's a wrap folksTime to grab a Pilsner, see you tomorrow ;) (reminder)$GOOGL 4:00 PM $AMZN 4:00 PM $GILD 4:00 PM $FB 4:05 PM $F 4:05 PM $SHAK 4:05 PM $MGM 4:15 PM $AAPL 4:30 PMTrump 5:30PM",74,619341,446,DeItaone
18,2020-07-30 13:35:10+00:00,1288830496118575105,"$TSLAQ ‘s worst nightmare:  Once S&amp;P adds $TSLA to the S&amp;P 500, $TSLA becomes a mega cap growth stock, consistently profitable, #1 brand in a growing industry, that you just put away in your portfolio and forget about.  Like $AAPL, $GOOGL, $HD, $FB, $MSFT, $AMZN.",27,251238,250,garyblack00
19,2020-07-29 17:45:33+00:00,1288531121316278273,BREAKING $GOOGL https://t.co/zMxU5fOcDH,27,96575,166,RudyHavenstein
20,2020-07-29 16:42:15+00:00,1288515190645030912,"Tech Titans Testify! Has big tech already won? Yes says @profgalloway, ""There's safety in numbers."" A great conversation and preview of today's #antitrust hearing 👇🏻 $FB $AMZN $GOOGL $AAPL https://t.co/Sijpw3xxiW",48,93656,222,jchatterleyCNN
21,2020-07-28 15:04:29+00:00,1288128198551588864,$AAPL iOS 14 change to IDFA is the biggest development in mobile ads (maybe ever). The landscape is changing and risks are growing. My analysis breaks down what ad tech investors need to know. Sent via free newsletter. $FB $TWTR $SNAP $TTD $GOOGLhttps://t.co/eK0FtU8U8p,69,114277,327,Beth_Kindig
22,2020-07-27 12:50:16+00:00,1287732033234575363,"GOOGLE TO EXTEND WORK FROM HOME ORDER UNTIL SUMMER 2021, SOURCES SAY$GOOGL",87,619341,258,DeItaone
23,2020-07-25 15:26:07+00:00,1287046480264560640,Some implied moves for #earnings next week(1of2):$AMZN 7.8%$FB 7.1%$AAPL 5.2%$GOOGL 5.7%$SHOP 10.4%$AMD 11.2%$PYPL 7.5%$GILD 4.5%$NOW 7.4%$QCOM 5.8%$V 3.5%$SBUX 4.8%$MCD 3.5%$FFIV 5.7%$DXCM 13.8%$SPOT 9.9%$MA 4.0%$KHC 6.3%$BA 7.6%$TDOC 9.2%,119,127363,283,OMillionaires
24,2020-07-25 15:17:15+00:00,1287044247489740800,"Thursday is A-Day for the Stock Market, the AGA of MAGA, (Apple, Alphabet-Google &amp; Amazon) nearly $4.5 trillion in market cap, 30% of the Nasdaq 100 &amp; 14% of the S&amp;P 500 will report Q2 results.Good Luck $AAPL, $GOOGL, $AMZN, we're all counting on you $QQQ, $SPY #ThinGreenLine https://t.co/9mtIq75U2G",72,111294,257,RiskReversal
25,2020-07-21 20:43:35+00:00,1285676819996389377,people in 2005 took out 100k in student loans to “maybe one day” work for a company like $GOOGL instead of just buying the stock. cope https://t.co/HFLReNtgV6,17,17247,140,Rekt_Tekashi
26,2020-07-20 14:05:51+00:00,1285214340631736325,"$LVGO will be crushed by $AAPL and $GOOGL once they come in the space. Yeah, right, I've heard that story before.$AMZN: if $WMT would come online, it would crush Amazon. Didn't happen. $TSLA: if the legacy brands come in, it will be crushed. Didn't happen. Other examples?",20,83374,206,FromValue
27,2020-07-17 13:07:53+00:00,1284112588385681408,"Barr's attack on US companies re: China yesterday ""took a page from [Senator] McCarthy. It was very jarring. .. I found it embarrassing to the U.S."" - @jimcramer, on @CNBC this am@SquawkStreet $DIS $AAPL $GOOGL",80,392498,283,carlquintanilla
28,2020-07-14 16:48:13+00:00,1283080875840802816,"$GOOGL IS PLANNING ON ENTERING THE FOOD DELIVERY BUSINESS, ACCORDING TO INDIA'S TIMES NOW ONLINE$GRUB $UBER",81,619341,245,DeItaone
