,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2019-09-06 12:34:20+00:00,1169951967331999744,". @Basecamp CEO @JasonFried sounds off on $GOOGL advertising practices""They own that platform and they can essentially weaponize it and sell your trademarked brands against you-- it feels like it does tie into anti-trust issues."" https://t.co/IcFlFE2QNU",63,404310,176,SquawkCNBC
1,2019-08-19 15:58:10+00:00,1163480284601442304,@realDonaldTrump @JudicialWatch Let's not sue $GOOGL. I own shares.,17,308521,428,RampCapitalLLC
2,2019-08-19 03:52:11+00:00,1163297583088975872,"August 19, 2004 (15 years ago today): @Google went public at $85 a share, sold 22.5 million shares, raised $1.9 billion with market cap of $23 billion. Shares of Google rose 18.05% to $100.34 at the close on its IPO date.Today $GOOGL is $1,180 and a $817 billion market cap. https://t.co/wJSsDWg4yr",93,943418,207,ValaAfshar
3,2019-08-14 20:55:01+00:00,1161743049501765633,@Project_Veritas 2. $GOOGL is programming humans #GoogleExposed https://t.co/DiW9sAbmkE,175,71214,272,almostjingo
