,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2020-04-18 17:59:22+00:00,1251571036694499328,Largest US Companies by Market Cap...1) Microsoft $MSFT: $1.36 trillion2) Apple $AAPL: $1.24 trillion3) Amazon $AMZN: $1.18 trillion4) Google $GOOGL: $879 billion https://t.co/vI1MnE5zpA,96,492316,246,charliebilello
1,2020-04-18 17:44:39+00:00,1251567332989730818,Big tech returns in 2008...$MSFT: -44%$AAPL: -57%$GOOGL: -56%$AMZN: -45%Returns in 2020...$MSFT: +14%$AAPL: -3%$GOOGL: -5%$AMZN: +29%,328,492316,1233,charliebilello
2,2020-04-17 11:01:31+00:00,1251103492124672001,S&amp;P500 now more concentrated in the 5 largest stocks than ever $MSFT $AAPL $FB $GOOGL $AMZN https://t.co/0W1mMCWQ59,631,257423,1760,chigrl
3,2020-04-11 17:30:07+00:00,1249026959998193664,"Biggest mistakes of the century:From before,Apple $AAPL is only a PC makerAmazon $AMZN is only a bookstore Google $GOOG $GOOGL is only a search engine Netflix $NFLX is only a DVD rental companyNow,Tesla $TSLA is only an automaker",333,191010,1868,vincent13031925
4,2020-03-24 00:04:22+00:00,1242240804304781312,"$FB trading &lt; 1 PEG and $GOOGL ~1.25 PEG! $MA $VA trading ~1.6 PEGThey could go lower in the near-term but likely to generate strong returns over the next 3-5 years. My 2 cents, not investment advice.",38,312544,356,saxena_puru
