,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2019-08-28 01:44:48+00:00,1166527017212211200,8X in 5 years 😳 (long $AMZN) https://t.co/UaBOVGw7Tg,21,46789,132,jrichlive
1,2019-08-24 00:21:01+00:00,1165056382153973760,"Given how inconsequential customers like $WMT and $AMZN are, I’m sure these solar panel fires are isolated incidents. Highly unlikely any other customers will come forward with the same issue. $TSLAQ",15,46038,122,TESLAcharts
2,2019-08-20 19:11:03+00:00,1163891211977015296,"If you have piled into FANG- worth the read$AMZN $FB $NFLX $GOOGIf you are investing outside the indices, also worth the read - so basically worth the read....https://t.co/eyUf0k9Cey",32,14642,246,GreenhavenRoad
3,2019-08-20 03:49:28+00:00,1163659287811330048,"If you bought $AMZN at IPO and held it through the dotcom crash up until today, that would have made you ......a liar. 🤷‍♂️",40,116683,637,AsennaWealth
