,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2020-05-18 15:47:22+00:00,1262409453011378179,"One possibility for the post-COVID economy is that it will look mostly like the pre-COVID economy, just crummier.-- Lower investment in public services-- Less bargaining power for workers-- Former bartenders/waiters shifted get jobs in $AMZN warehouses instead.",26,330900,159,TheStalwart
1,2020-05-15 21:39:57+00:00,1261411017487052800,Duquesne (Druckenmiller) 13-F:$AMZN 14% (7x more shares!)$NFLX 13% (+45%)$WDAY 9% (add)$FB 8% (+75%)$MSFT 7% (-31%)$GOOGL 7% (+51%)$ATVI 4% (trim)$PYPL 4% (new!)$BABA 3% (+709%)$GOLD 3%$RETA 3%$GE 3% (sold half)$ABT 3% $HD 2% $SE 2% (-32%)$FIS 2% (+90%),80,405603,430,BrianFeroldi
2,2020-05-15 18:30:41+00:00,1261363387101057031,"On this date 23 years ago, Amazon IPO'd.  Had you invested $10,000 then, today you'd be rich AF. $AMZN https://t.co/Q4MSNBbC8c",77,972583,289,Stocktwits
3,2020-05-11 13:26:52+00:00,1259837379898044416,Amazon looking to buy AMC. We’ve been speculating that Disney Netflix or amazon might do this. I think this happens and the whole theater business gets changed... $amc $amzn $dis $nflx,28,274913,174,GerberKawasaki
4,2020-05-10 23:30:01+00:00,1259626778110410753,Thank god I dumped @JeffBezos like a bad habit before this $amzn hit piece.,13,2764529,1664,stoolpresidente
5,2020-05-10 16:01:45+00:00,1259513969527717889,"#Bitcoin’s volatility is no different than $AAPL or $AMZN, or any other big cap growth stock. Economists alarmed by this obviously never owned any of these, that’s why there’s not a single economist billionaire.",35,35172,209,realmaxkeiser
6,2020-05-09 16:11:36+00:00,1259154059962888199,So what can you do to help? The 85% with jobs should spend some money locally. Stop buying everything on amazon. Help out your local small businesses and restaurants. Go buy your Mom something nice. We must keep American small businesses viable. #coronavirus $amzn,33,274913,217,GerberKawasaki
7,2020-05-09 13:53:00+00:00,1259119181926207489,"3 categories of my port:1) Core growth: high-qual, med-risk, med growth $MELI, $ADSK, $DOCU...2) Core value: high-qual, low-risk, slow growth $MA, $AMZN, $SBUX...3) 10x: med/low qual, high-risk, 10x potential $SWAV, $TSLA, $RDVT...Approx % targets:1) 40%2) 40%3) 20%",38,405603,371,BrianFeroldi
8,2020-05-05 15:58:02+00:00,1257701093397553152,$ADYEY $AMZN $COUP $ETSY $NOW $OKTA $PYPL $SHOP $TEAM ---&gt; all trading above pre-COVID Feb high!,19,312544,234,saxena_puru
9,2020-05-03 12:06:30+00:00,1256918052182077440,End of April 2020 top holdings:$NFLX 7%$MELI 7%$AMZN 7%$MA 7%$GOOG 5%$FB 3%$ISRG 3%$DOCU 3%$TSLA 3%$BKNG 3%$V 3%$PAYC 3%$SBUX 3%$SHOP 3%$ADBE 3%$SQ 3%$APPF 3%$TTD 2%$EPAM 2%$ADSK 2%$AYX 2%YTD return: +0.3%S&amp;P: -11.6%,21,405603,307,BrianFeroldi
10,2020-05-03 01:45:15+00:00,1256761709559152640,A few Buffett facts: $AMZN too late $AAPL too late Airlines - Stock buybacks are criminal $WFC - Condoned millions of account thefts #Bitcoin - Too stupid to get it Gold - Prefers holding negative yielding cash Coronavirus - His insurance companies NOT paying out,48,35172,182,realmaxkeiser
11,2020-05-01 19:32:27+00:00,1256305504059420672,PORTNOY DOWN $500k FOR THE DAY ON 'ALL IN' $AMZN LEVERAGED LON,19,123934,223,The_Real_Fly
12,2020-05-01 08:04:54+00:00,1256132474897391616,"$AMZN: JP MORGAN RAISES TARGET PRICE TO $3,000 FROM $2,525",65,619341,237,DeItaone
13,2020-05-01 03:52:22+00:00,1256068922845155329,"FollowersJan: 48Feb: 58Mar: 421Apr: 3,764Thank you for following me.Half of these followers I gained after Paul Graham retweeted my $FB thread. My personal highlight was when an Investing legend inboxed me, ""Terrific thoughts on and analysis of $AMZN.""Twitter's great!",4,112146,211,borrowed_ideas
14,2020-05-01 01:50:18+00:00,1256038204895047683,"Dear $TSLA bulls,Stop with the $AMZN comparisons. Elon just reported his 40th quarter as a public company. He burns cash at an alarming rate, perpetually needing fresh capital to keep the plates spinning. Bezos largely self-funded his growth. He isn't running an Elonzi Scheme™️. https://t.co/JqNqqGgjdS",55,46038,358,TESLAcharts
15,2020-04-30 20:14:31+00:00,1255953700910174210,brb selling some $AMZN because the greatest capital allocator of all time has too many reinvestment opportunities,13,32244,149,JerryCap
16,2020-04-30 20:09:42+00:00,1255952487686733827,"$AMZN guiding for potential Q2 loss due to virus. Kind drops the whole ""Amazon will outperform because of the virus"" thesis on its head.",36,226619,367,QTRResearch
17,2020-04-30 20:09:39+00:00,1255952476030853133,$amzn losing $50bn of market cap post market.  Now trading at a valuation not seen for 7.5 hours.,10,12092,181,orthereaboot
18,2020-04-30 20:09:16+00:00,1255952378311909377,"PORTNOY IS ALL IN ON $AMZN, NOW TRYING TO SELL IN AHs. #BOGGED",10,123934,164,The_Real_Fly
19,2020-04-30 20:02:11+00:00,1255950597758562306,EARNINGS: https://t.co/JewuQG959u Q1 EPS $5.01 vs. $6.25 Est.; Q1 Revs. $75.45B vs. $73.61B Est. • $AMZN https://t.co/RRfs6eXxkv https://t.co/3hJ0Zsl6jW,175,775388,296,CNBCnow
20,2020-04-30 17:55:29+00:00,1255918712995151872,"#ddtg official target price for $amzn.   3,699,00.00",20,2764529,815,stoolpresidente
21,2020-04-30 17:31:11+00:00,1255912597083258880,Amazon is literally the #1 pandemic stock in the world until a company develops a vaccine.  There is no playbook for how big they grew. If you can’t see this you are a little dick thinker.  At #DDTG we think without walls.   $amzn #packages,44,2764529,1456,stoolpresidente
22,2020-04-30 12:41:56+00:00,1255839805868396545,We can’t say it’s ok for Costco and amazon to open and run at full capacity but not Tesla. The bike store is open because it’s transportation... it’s totally arbitrary what companies are operating or not. #Coronavirus $tsla $amzn $cost,31,274913,291,GerberKawasaki
23,2020-04-29 17:43:39+00:00,1255553347395993608,Imagine not being long into $AMZN earnings https://t.co/R5f5vGVXqS,195,308521,1709,RampCapitalLLC
24,2020-04-25 12:54:01+00:00,1254030907083759619,#earnings for the week https://t.co/lObOE0dgsr $AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $CBSH $PEP $MA $GOOGL $GILD $SBUX $UAL $V $SPOT $MCD $XOM $F $CAT $TDOC $AMAT $AWI $CHKP $MRK $ABBV $WHR $QCOM $BP $KHC $CLX $HAS $ANTM $NOK $CMS $CNX $APRN https://t.co/hMtO5gdbzM,817,391860,1670,eWhispers
25,2020-04-25 12:30:07+00:00,1254024892770668547,Implied moved for #earnings next week(1031 companies reporting 1of4):$GOOGL 6.7%$TSLA 15.0%$MSFT 6.1%$FB 7.9%$AAPL 6.4%$AMZN 7.0%$TWTR 13.4%$BA 13.0%$NOC 5.3%$YUM 8.4%$MCD 6.7%$V 6.5%$UAL 11.7%$GILD 11.0%$TNDM 11.4%$TEAM 9.5%$AMGN 5.5%$WDC 12.2%$WHR 6.2%,82,127363,213,OMillionaires
26,2020-04-24 21:59:44+00:00,1253805851837632514,"@HackermanAce $BTC vs $AMZN""History doesn't repeat itself but it often _______"" https://t.co/8EPaNT7eJd",162,25853,590,HaloCrypto
27,2020-04-24 14:21:14+00:00,1253690467570647041,"Top 3 largest $NDX $QQQ stocks $AAPL, $AMZN, $MSFT nearing upside exhaustion again https://t.co/vpZhLAIslF",60,97786,232,TommyThornton
