,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2022-06-13 19:54:07+00:00,1536436773839982592,"Leaked memo shows Amazon, $AMZN, is considering flattening growth in hiring and budget for its PR, public policy, and lobbying team next year, per BI.",28,933951,273,unusual_whales
1,2022-06-13 14:57:17+00:00,1536362074707828736,"A good pairs trade remains long $TSLA, short $AMZN &amp; $COIN. AMZN works as a short since 3Q/4Q revs likely to be revised down from 16%. $COIN is the easiest way to play the continuing crypto collapse until inflation retreats, which would allow the Fed to pause further tightening. https://t.co/OonCSm3ZoW",38,251236,394,garyblack00
2,2022-06-13 14:20:33+00:00,1536352830876958722,Year-to-Date Performance:1. $NFLX: -71%2. $PYPL: -61%3. $FB: -50%4. $NVDA: -48%5. $TSLA: -46%6. $F: -45%7. $AMZN: -39%8. $AAPL: -27%9. $MSFT: -26%10. $GOOGL: -26%Over 80% of technology stocks are officially in a bear market.Just wait until deflation hits.,70,161777,297,KobeissiLetter
3,2022-06-13 09:58:36+00:00,1536286910401978372,"FAANG SHARES FALL IN PREMARKET TRADE AS FUTURES DROP ON AGGRESSIVE RATE HIKE BETSAMAZON DOWN 3.6%, NETFLIX DOWN 3.4%, ALPHABET DOWN 3.3%, APPLE AND META SHARES DOWN 3%$AMZN $NFLX $GOOGL $AAPL $META",44,619341,226,DeItaone
4,2022-06-13 03:17:08+00:00,1536185875243143172,"Large Cap Tech $AMZN $AAPL $MSFT Denial phase IMO Growth: $RIVN $AFRM $ZM Approaching Depression, IMO bottom is at or near current local lows from May 12th. Damage has been done there. Disconnect has already begun if you’ve been paying attention. https://t.co/dLqvdPWn81",32,115051,228,notmrmanziel
5,2022-06-13 01:18:25+00:00,1536156001065324545,$AMZN #AMZN Approaching the 25-year trend zone. https://t.co/sOLQlXiF7C,35,185160,276,Jake__Wujastyk
6,2022-06-13 01:05:58+00:00,1536152866972438528,"Instead of ""bull market"" vs ""bear market""think: ""seller's market"" vs ""buyer's market""2022 returns:$GOOG -23%$MSFT -24%$AAPL -24%$AMZN -36%$TSLA -42%$NVDA -44%$MELI -48%$FB -48%$PLTR -55%$SQ -56%$SNOW -63%$U -73%$SHOP -74%Building wealth starts by buying low.",87,12584,618,TickerSymbolYOU
7,2022-06-12 18:38:37+00:00,1536055386649812993,2022 Returns$TWTR: -10%$AAPL: -23%$GOOG: -23%$MSFT: -24%$CRM: -30%$ADBE: -31%$TSLA: -34%$AMD: -34%$AMZN: -34%$ZM: -41%$NVDA: -42%$META: -48%$MRNA: -50%$TEAM: -52%$SQ: -56%$SPOT: -56%$PYPL: -58%$SNOW: -64%$ETSY: -65%$NFLX: -70%$SNAP: -72%$W: -73%$SHOP: -75%,613,492314,2294,charliebilello
8,2022-06-11 22:05:43+00:00,1535745119160254464,I trade large cap options. This week; $AMZN $NVDA $NVAX $SPY $TSLAEither at the money or between 3% and 5% out of the money. You have to find a niche in this space and hyper focus on mastering it.,10,115051,287,notmrmanziel
9,2022-06-11 03:34:48+00:00,1535465548221390849,$AMZN WeeklyLife changing opportunity coming up… https://t.co/e1IV62fGmk,70,32828,692,FortuneOptions
10,2022-06-10 19:45:23+00:00,1535347415657627654,"I don’t get the appeal of $AMZN post-split. Market still assuming hockey stick rev growth (from +7% 1Q and +6% 2Q to +16% in 2H and +17% in 2023) and a rebound in operating margin in 2023, despite higher competitive intensity. If margins don’t improve, huge 2023 P/E downside. https://t.co/3E1H5yOO9R",14,251236,239,garyblack00
11,2022-06-10 15:41:00+00:00,1535285914418782210,"Year-to-Date Performance:1. $NFLX: -70%2. $PYPL: -60%3. $FB: -48%4. $NVDA: -44%5. $TSLA: -43%6. $F: -42%7. $AMZN: -36%8. $AAPL: -25%9. $MSFT: -24%10. $GOOGL: -24%Meanwhile, $SPX is currently down just 19% YTD.What could possibly be holding this market up?",356,161777,1414,KobeissiLetter
12,2022-06-10 13:35:59+00:00,1535254450746572803,"1/2 Interesting presentation from JPM on $AMZN and e-commerce.E-commerce penetration took a step back first time ever in 2021.CPG, incl. groceries, is the largest e-com growth opportunity going forward.JPM still sees ~40% LT e-com penetration. https://t.co/OiD2xGmLnQ",56,112146,283,borrowed_ideas
13,2022-06-10 07:22:32+00:00,1535160471254441987,AMAZON PLANS TO PULL OUT OF $7.7 BILLION RACE FOR INDIAN PREMIER LEAGUE CRICKET RIGHTS$AMZN,24,619341,314,DeItaone
14,2022-06-09 09:41:24+00:00,1534833029889560576,"$BABA is up 14.67% today. It is up &gt;50% from the low in March and breakeven YTD.If 12 months ago you told someone $BABA would outperform $AMZN, $FB, $GOOGL, $MSFT &amp; $AAPL for the first half of 2022, they would have laughed. The tide has turned.",22,24391,316,lonewolvesfrank
15,2022-06-08 21:19:11+00:00,1534646243741376513,"$AMZN BILLION DOLLAR DARKPOOL TRADE AFTER HOURSTICKER: $AMZNSIZE: 6,592,000PRICE: $121.18TIME: 16:59:20AMOUNT: $798,000,000",47,197613,535,gurgavin
16,2022-06-08 20:04:38+00:00,1534627482149732353,#️⃣🔢 leaving big tech / banking for fintech. $AMZN                    #Stripe$GOOGL    ↔️↔️   $COIN $GS                          $HOOD$FB                           $SQ$MS                          $SOFISource: https://t.co/gXVzfmhrdX https://t.co/MnXNFGeUh7,57,33592,238,rhemrajani9
17,2022-06-08 19:37:19+00:00,1534620606855012354,"$AMZN is going to eat $NFLX streaming business There won’t be a Netflix in 3-4 years from now , it has peaked Now 205 $ROKU $NFLX",29,137385,486,TicTocTick
18,2022-06-08 19:03:02+00:00,1534611980849336320,$AMZN CEO Jassy says Amazon employees are better off without a union.,22,933951,340,unusual_whales
19,2022-06-08 14:17:24+00:00,1534540099924463616,$AMZN Logistics market share(h/t @LibertyRPF) https://t.co/9VjTzLe2ag,56,38785,280,JohnHuber72
20,2022-06-07 14:42:33+00:00,1534184041141903372,"$SHOP SHs approved 10:1 stock split that becomes effective 6/29.  With SHOP -75% since Nov and continuing strong fundamentals, I expect same type short term appreciation as $AMZN in front of its 20:1 split (AMZN +20%, NDX +7% in 7 days prior to split).",27,251236,329,garyblack00
21,2022-06-07 01:57:34+00:00,1533991526585483264,amazon does not publish any data on its energy usage across its operations despite being one of the largest publicly listed companiesaccording to some estimates AWS alone consumes 2% of US electrical poweryet $AMZN is one of the largest holdings in most ESG fundscurious,110,254393,930,Melt_Dem
22,2022-06-06 16:17:19+00:00,1533845501908377600,"Amazon is now $124 a share, finally the spit. More splits to come with Google and tesla. $AMZN $GOOG $TSLA",41,274909,480,GerberKawasaki
23,2022-06-06 16:12:26+00:00,1533844269924069376,Hedge funds knew every retail trader &amp; their money was going to buy the $AMZN split at open.Now consider yourself bagged.,7,56980,345,blakestonks
24,2022-06-06 14:34:13+00:00,1533819552957706240,AMAZON SHARES UP 4.8% ON ITS FIRST DAY OF TRADING AFTER STOCK SPLIT$AMZN,55,619341,386,DeItaone
25,2022-06-06 13:41:00+00:00,1533806161341779968,"🚨JUST IN🚨Amazon $AMZN today has a 20:1 stock split.Nancy Pelosi and husband bought 20 $AMZN calls with a strike of $3000 expiring 6/17/22 on May 21, 2021.These positions were bought for $520 per contract. They are currently worth $4.24.Link: https://t.co/z5ESL5Ty3b",117,933951,1161,unusual_whales
26,2022-06-06 13:40:30+00:00,1533806036695633921,The $amzn stock split is so tempting to just park money in and let it sit for years and years.,9,36161,244,Jyates5
27,2022-06-06 13:09:12+00:00,1533798160685903872,Very strange to see $AMZN trading at $125. We haven't seen a 10 for 1 stock split in a long time.,13,377076,260,traderstewie
28,2022-06-06 13:04:44+00:00,1533797033802448897,$AMZN's 20-for-1 stock split just happened.Here's the before/after breakdown: https://t.co/XdRJl1HQXJ,93,405603,521,BrianFeroldi
29,2022-06-06 12:59:57+00:00,1533795830544596993,"For the first time in about five years, Amazon's stock is trading in three-digit territory because the $AMZN 20-for-1 stock split has taken effect. The stock split is Amazon's first in 23 years. https://t.co/YfMCIT6UP7 https://t.co/97zuBAFCoH",98,4389457,234,MarketWatch
30,2022-06-06 12:51:00+00:00,1533793578270347266,"Tier1 reiterates $AMZN with Buy rating, price target set at $3,770",28,293971,303,MarketRebels
31,2022-06-06 12:10:00+00:00,1533783260433637380,$AMZN Amazon 20:1 split adjusted price: $124.32🟢Adjusted All time high:  $188.65🔴Adjusted March 2020 low:  $81.30,83,264634,380,TrendSpider
32,2022-06-06 11:33:53+00:00,1533774174338142209,"$AMZN: MKM PARTNERS ADJUSTS TARGET PRICE TO $180 FROM $3,625 TO REFLECT 20-FOR-1 STOCK SPLIT",47,619341,310,DeItaone
33,2022-06-06 11:31:51+00:00,1533773658602328065,Wow $AMZN is down 96% on no news and is trading at a P/E multiple of less than 3. This is a deep value opportunity. Loading up on as many shares as I can here with leverage. Be greedy when others are fearful. https://t.co/CMslf5i76J,735,561976,13171,ParikPatelCFA
34,2022-06-06 11:18:00+00:00,1533770174192549889,"Amazon, $AMZN, will perform a 20:1 stock split today.Opening price will be $122.",181,933951,1473,unusual_whales
35,2022-06-06 10:46:15+00:00,1533762183846313985,"$AMZN tanking in PM. Down over $2,000. Wow.",11,68072,449,squawksquare
36,2022-06-06 03:51:15+00:00,1533657747132137473,FEELS WEIRD TO SEE AMAZON AT $112 AFTER THE SPLIT LOL $AMZN https://t.co/uXGrfdJ8lT,29,197613,411,gurgavin
37,2022-06-05 19:45:23+00:00,1533535474979160067,"Many guys asked me about $AMZN split and if I am now bull 🐮 on it Well here’s my thoughts Amidst the 2021 QE glut, Amazon gave 2% returns for all year It’s certainly not go anywhere on 2022 My target is 1500 or lower Now 2500",33,137385,491,TicTocTick
38,2022-06-05 01:44:32+00:00,1533263470426193923,Best in class (added your feedback!):Semiconductors $NVDA $AMD $TSME-commerce $AMZN $SHOP $MELICybersecurity $CRWD $ZS $PANWBig Data $PLTR $SNOW $DDOGAd-tech $FB $GOOG $TTDFintech $SQ $PYPL $SOFISpace $RKLB $ASTSMetaverse $FB $UEVs $TSLA $NIOShare your thoughts! 👇,143,12584,796,TickerSymbolYOU
39,2022-06-04 00:02:55+00:00,1532875508098207745,$AMZN IS GOING BACK TO SUB $150 NEXT WEEK 👀 https://t.co/NtSArE7Uim,43,197613,696,gurgavin
40,2022-06-03 22:27:38+00:00,1532851530206003203,$AMZN will open Monday at $122 The Company’s 20-1 Stock Split will take effect.,86,115051,794,notmrmanziel
41,2022-06-03 21:22:27+00:00,1532835124391333897,Sally: Interesting that the #2s at both $FB and $AMZN announced they are leaving this week.Jake: That can’t happen at $TSLA.,18,251236,301,garyblack00
42,2022-06-03 20:04:14+00:00,1532815441780875264,💭 $AMZN will be 122.35 on Monday.,31,60749,368,ProblemSniper
43,2022-06-02 20:43:28+00:00,1532462928846327808,$TSLA Stock Might Be Due For A Pop.  Just Look At $AMZN.- Barron’s https://t.co/8B1gvKsRif,109,251236,914,garyblack00
44,2022-06-02 20:06:28+00:00,1532453615528558603,"Best in class:Genomics $EXAS $CRSP $TWST $DNACloud services $AMZN $MSFT $SNOWCybersecurity $CRWD $NET $ZSSemiconductors $NVDA $AMDAd-tech $TTD $GOOG $ROKUE-commerce $SHOP $MELIFintech $SQ $PYPL $COINSpace $RKLB, $ASTSBig Data $PLTREVs $TSLAShare your thoughts! 👇",94,12584,548,TickerSymbolYOU
45,2022-06-02 02:03:09+00:00,1532180991778951169,The market has eaten people alive the past few months It’s definitely not 2020 It’s not 2021 Either A lot of people are quitting. Size down and keep pushing. $SPY $QQQ $AMZN $RIVN $MARA https://t.co/qebLqBlKj0,5,115051,252,notmrmanziel
46,2022-06-01 21:36:11+00:00,1532113808780537856,📈 $SPY Neutral close where the bulls and bears are still fighting. Breaking 412.5 tomorrow takes us to 416. Only need 2 stocks next 2 days. $GOOGL and $AMZN. Losing 20EMA we see the 405 gap filled. Losing 405 is when I will flip bearish and start positioning back in PUTS again. https://t.co/ZqsaG51et9,28,60749,256,ProblemSniper
47,2022-06-01 21:09:05+00:00,1532106988427137028,First call I tweet on my main account in over a year and it’s a 1000% 😂$AMZN,3,115051,226,notmrmanziel
48,2022-06-01 16:09:52+00:00,1532031688305516545,What are some examples of companies with physical network effects?- Railroads- $AMZN- $UHAL - $FDX / $UPS- $V / $MA,14,18696,216,SleepwellCap
49,2022-06-01 13:49:26+00:00,1531996346495881216,Amazon pre split run fun $AMZN- anyone see what I drew there? https://t.co/vv9QljQ0lJ,20,133159,450,invest_answers
50,2022-06-01 13:39:15+00:00,1531993783549804546,"JUST SOLD MY LAST $AMZN CALLS FOR $10,000 EACH 🎯🎯🎯 https://t.co/UIMKkm52b6",6,115051,532,notmrmanziel
51,2022-06-01 04:30:00+00:00,1531855559720284160,ICYMI: $AMZN shareholders approved 20-for-1 stock split last Friday,24,293971,299,MarketRebels
52,2022-05-31 23:03:48+00:00,1531773469917990914,"Jim Cramer has said that $FB, $AMZN, and $GOOGL  have ""nowhere else to go but up.""",163,933951,2239,unusual_whales
53,2022-05-31 15:02:53+00:00,1531652441187536897,On this day in 1999 eBay $EBAY and Amazon $AMZN faced off on the front cover of Business Week1999 market capEbay: $25BAmazon: $22B2022 market capEbay: $27BAmazon: $1.1T https://t.co/qpiqWW1DNN,313,110679,1774,TickerHistory
54,2022-05-29 13:46:29+00:00,1530908438229925894,"$TSLA &gt; $AMZN profits &amp; cash flow$TSLA = 10x $AMZN growth rateAWS has no competitive advantage, and the rest of Amazon is losing billions. Tesla, on the other hand, is the only company with triple-digit profit growth and a rock-solid balance sheet.SELL $AMZN, BUY $TSLA 🚀🌕",32,21150,528,ValueAnalyst1
55,2022-05-28 22:01:00+00:00,1530670499772047360,"Amazon, $AMZN, has taken at least a $7.6 billion loss on Rivian, $RIVN, stake.",58,933951,902,unusual_whales
56,2022-05-27 23:39:56+00:00,1530333008921870341,"Why $AMZN Split is a big deal In order to sell covered calls you need to own 100 shares of the underlying stockCurrently: 100 Shares = $230,000Post Split: 100 Shares = $13,000Still not a big deal?",28,115051,425,notmrmanziel
57,2022-05-27 22:14:52+00:00,1530311601055846401,"$SPX &amp; $NDX up 10% on the week, massive green week there.$AMZN &amp; $AAPL up 13% on the week too.Yields and the Dollar showing weakness.As risk-on assets are running, matter of time until #Bitcoin picks up too.",38,641949,339,CryptoMichNL
58,2022-05-27 21:04:08+00:00,1530293802346348545,"Imagine what $QQQ $SPY will do once $AMZN rips 200 points next week before the split. They are going to destroy all the June Puts. But hey, don’t listen to me.",32,115051,538,notmrmanziel
59,2022-05-27 16:29:02+00:00,1530224569780273152,$AMZNWill be 113$ dollars next week based on 20-1 Split as of current price113$ !!,45,300587,590,ripster47
60,2022-05-27 11:53:44+00:00,1530155289806311426,This is an interesting portfolio to say the least. $AMZN for growth and $BTC as a hedge 🤔 https://t.co/iNFCU3gZVm,39,753086,301,coinbureau
61,2022-05-27 10:05:18+00:00,1530128000246743040,"How huge is $AMZN advertising revenue?Top ad revenue generators for 2021:1. Google Search: $149B2. Meta: $115B3. Amazon: $31B4. YouTube: $29B5. Microsoft: $8.53B6. Apple: $5B7.Snap, Pinterest &amp; Spotify: $7.8BAmazon margins are rising over time... 👇",36,50973,277,SteadyCompound
62,2022-05-26 21:11:31+00:00,1529933272951627778,"Numerous tech firms have instituted hiring freezes/job cuts last two weeks, including:- Twitter, $TWTR- $UBER- Peloton, $PTON- Carvana, $CNVA- Robinhood, $HOOD- Netflix, $NFLX- Paypal, $PYPL- Bolt- Meta, $FB- Coinbase, $COIN- Amaznon, $AMZN",93,933951,308,unusual_whales
63,2022-05-26 15:14:02+00:00,1529843308209504261,The 🟢 you see today is a good example of a 🐻 market rally. Chart below how these looked in 07-09. Bull trap?  $TSLA $AMZN $SE $SQ $TWLO $ABNB $NVDA $LCID $CRWD $COIN $AAPL $ZS $SHOP https://t.co/ma3911rxaK,85,33592,473,rhemrajani9
64,2022-05-26 01:09:56+00:00,1529630884021903366,Amazon’s capex for buildouts could be 0 for 2023 and 2024. Hello FCF?  $AMZN,20,24271,453,BarrySchwartzBW
65,2022-05-25 20:29:06+00:00,1529560209869492225,$AMZN $1 BILLION Dark Pool Print After-Hours 😳Spot: 2135.50 https://t.co/XMWgSzWlBY,35,131019,246,CheddarFlow
66,2022-05-25 16:59:25+00:00,1529507441460686848,$AMZN shareholders pass stock split.,21,60749,283,ProblemSniper
67,2022-05-25 15:14:33+00:00,1529481052460240897,"Amazon, $AMZN, is opening its first physical clothing store today in LA.",19,933951,262,unusual_whales
68,2022-05-25 12:05:15+00:00,1529433409617117187,"Morgan Stanley’s 23E FCF multiples with &amp; without salary-in-shares expense (SBC) table. Some real whoppers in here. $AMZN at 36x FCF… But 159x with SBC! Yeah, so cheap! 🤢 And remember, 22E looks much worse for all, as MS assumes they’ll all be doing much better FCF in 2023. 🙈 https://t.co/JnCl8OsWKn",84,49152,531,ecommerceshares
69,2022-05-25 07:10:40+00:00,1529359277684428800,"Tesla’s quarterly net income up 657% in past year, share price up only 9%. $TSLAFor same period:$AAPL NI up 6%, SP up 11%$MSFT NI up 7%, SP up 3%$GOOG NI down 8%, SP down 13%$AMZN NI down 147%, SP down 36%",124,78157,823,jasondebolt
70,2022-05-24 22:37:50+00:00,1529230218933567488,"If I didn't own $AMZN I would absolutely buy it hereI would probably put 20% on Amazon if I were building a portfolio todayMaybe 10% in $FB, $BABA &amp; $GOOGLI think $MSFT &amp; $AAPL are expensive-Bill Miller, May 2022",65,17543,715,bkaellner
71,2022-05-24 22:30:58+00:00,1529228490465169408,"See $AMZN stock lost 95% of its value in 2000. It fell off 110 to 5 dollar. That did not stop it from rising to almost 4000 last year. This can happen to any stock - $TSLA, $AAPL, AMZN it can happen again. Any thing is possible in markets at any time.",26,137385,389,TicTocTick
72,2022-05-24 22:00:01+00:00,1529220700099072000,Insider sales over the last 12 months:1. $TSLA: $25.5B2. $WMT: $20.6B4. $AMZN: $3.4B5. $FB: $3.0B6. $NVDA: $725M7. $AAPL: $461M8. $MSFT: $383MNot a single one of these companies has had an insider buy over the last 12 months.Insiders are running to the exit.,551,161777,2421,KobeissiLetter
73,2022-05-24 20:45:00+00:00,1529201822065303553,Remind yourself that $AMZN has lost $900 billion in value in the past 6 months.The entire market capitalization of #Bitcoin is $550 billion only. https://t.co/OXTBfdd8N1,86,641949,611,CryptoMichNL
74,2022-05-24 20:14:06+00:00,1529194045209292800,"It’s a good thing I love my new job…I’m gonna need it a while 😂 ⬇️ $TTD $SE $ATY $SHOP $MGNI $CRWD $APPS $AMZN $ROKU $SQ $UPSTI was tempted to by some TTD weeklies, but I refrained 😏Hope y’all managed better then I did 🙏🦜 https://t.co/nayvXmo2Xd",7,36646,269,ParrotStock
75,2022-05-24 19:52:59+00:00,1529188731219021824,$AMZN has canceled plans for 14 warehouses,215,293971,1766,MarketRebels
76,2022-05-24 13:28:00+00:00,1529091847473221632,$AMZN Q1 revenue over last ten years:2012: $13 billion 2013: $16 billion 2014: $19 billion 2015: $22 billion 2016: $29 billion2017: $35 billion 2018: $51 billion2019: $59 billion2020: $75 billion2021: $108 billion2022: $116 billionhttps://t.co/IT1bYcVwf2,37,933951,247,unusual_whales
