,Datetime,Tweet Id,Text,Retweet Count,Followers,Likes,Username
0,2021-01-25 19:46:54+00:00,1353791472990998528,Nokia now up 14%. Next Microsoft will re release the zune. $nok $msft,9,274909,336,GerberKawasaki
1,2021-01-25 16:15:07+00:00,1353738177555668999,Which of these sectors would you rather be invested in if you could only choose ONE for the next 24mo📦 E-Commerce$AMZN$BABA$SHOP$ETSY💳 FinTech$PYPL$SQ$V$MA🤖 Cybersecurity$CRWD$NET$OKTA$ZS💻 Big Tech$AAPL$FB$NFLX$MSFT💊 Healthcare$JNJ$ABBV$PFE$BMY,69,81638,409,Dividend_Dollar
2,2021-01-24 14:49:27+00:00,1353354230774571008,$AAPL $TSLA $AMD $FB $MSFT earnings this week https://t.co/92FrWGg3ch,110,167042,676,johnscharts
3,2021-01-23 22:26:31+00:00,1353106869519147008,"Stocks trending in conversation on #FinTwit, Saturday 1/23:1. $CLOV2. $GME3. $AMC4. $CCIV5. $PLTR6. $TSLA7. $AAPL8. $LOTZ 9. $TDOC10. $JMIA+ $NIO $FUBO $PINS $NFLX $BB $EXPI $FB $MSFT $PTON $THBRStock trends + more on Cap: https://t.co/9jLC9lq5Lg https://t.co/FzuUNpj3nN",56,29117,344,CaptFinancial
4,2021-01-23 18:58:23+00:00,1353054488991567872,Some implied moves for #earnings next week(1of3):$AAPL 6.7%$TSLA 8.9%$FB 7.1%$MSFT 4.8%$AMD 8.7%$SBUX 4.3%$MCD 3.0%$V 3.5%$TEAM 8.6%$WDC 8.1%$X 10.6%$JNPR 5.5%$MDLZ 3.7%$FICO 8.0%$CAT 4.7%$LLY 4.6%$SAP 7.8%$CVX 4.0%$HON 3.5%$CL 3.0%$CHTR 5.1%,74,127363,339,OMillionaires
5,2021-01-23 17:24:16+00:00,1353030804851601410,💥Notable #Earnings To Watch This Week (via @eWhispers)💥Mon: $KMB $XLNXTues: $MSFT $AMD $SBUX $AXP $MMM $GE $JNJ $LMT $VZ Wed: $AAPL $TSLA $FB $T $BA $LRCX $LVS $NOW $TERThurs: $MCD $V $MA $AAL $LUV $JBLU $SWKS $TEAM $MO $XFri: $CAT $CVX $LLY $HON $SAP$DIA $SPY $QQQ https://t.co/C2e69ZVqlw,99,51413,334,JesseCohenInv
6,2021-01-23 16:24:47+00:00,1353015834076205056,"FinTwit is boring without Earnings. Finally, the good weeks start again!$TSLA $MSFT $AAPL $FB https://t.co/iB68yiUrhg",30,12295,235,reshoftc
7,2021-01-23 14:04:01+00:00,1352980408804274176,#earnings for the week https://t.co/lObOE0dgsr $AAPL $TSLA $AMD $FB $MSFT $JNJ $GE $BA $MMM $T $LMT $VZ $DHI $AAL $MCD $ABT $FCX $KMB $AXP $RTX $NEE $XLNX $V $SBUX $CAT $LRCX $MA $OFG $NOW $NDAQ $NVS $PLD $PII $MKC $BMRC $ALK $SHW $TXN $NEP $LUV $BOH $LLY $SWKS $PGR $PHG https://t.co/xnNijGSVuU,921,391860,2485,eWhispers
8,2021-01-22 11:51:27+00:00,1352584661902503936,Killer piece from @michaelbatnick $QCOM fell 58% - 21 years to get back to break even. $MSFT fell 65% - 17 years to get even.$AMZN fell 95%  - 10 years to even.$INTC fell 82% - still isn’t even.$CSCO fell 89% - isn’t even close to back to even.https://t.co/Gya3OgoT5l,134,206276,580,ritholtz
9,2021-01-21 19:08:58+00:00,1352332378060951552,$MSFT.... a gorgeous huge base being build here in this behemoth of a stock.... look for a new breakout in the days to come https://t.co/PBxojKbbJM,70,377076,600,traderstewie
